# Created by M.D. Woods -- 2024-12-10 14:13:59.817869 -- HUBBLE RESID STD: 0.12958548329063316
# Cuts: {'z': 0.015, 'c': (-0.6, 0.6), 'x1': (-3.2, 0), 'c_err': 0.1, 'x1_err': 1, 't0_err': 1, 'mu_err': 0.2}
# Avg. 'c': -0.00551355667549669 +/- 0.036976974635761585
# Avg. 'x1': -0.8959520376324503 +/- 0.26954806175496693
objname, ra, dec, z, z_cmb, MJDs, MJDe, origin, mu, mu_err, x0, x0_err, x1, x1_err, t0, t0_err, c, c_err, chisquare, chisquare_err, hostMass, hostMass_err
ASASSN-15np, 226.510788, 7.561464, 0.03768, 0.03832, nan, nan, PanPlus, 36.1122, 0.135, 0.00270378, 0.000116871, -1.05342, 0.23174, 57241.672, 0.647, 0.0594421, 0.0369215, 0.17, nan, 10.1408, 0.001
ASASSN-15nq, 259.330109, 33.462101, 0.03036, 0.03025, nan, nan, PanPlus, 35.6391, 0.1323, 0.00654949, 0.000270836, -0.313419, 0.13133, 57247.648, 0.138, -0.0805943, 0.0333128, -0.15, nan, 10.6826, 0.013
ASASSN-15od, 35.804947, -4.517184, 0.0176, 0.01678, nan, nan, PanPlus, 34.4374, 0.158, 0.0174671, 0.00067236, -1.08563, 0.13313, 57256.445, 0.315, -0.0980978, 0.034777, 0.51, nan, 9.51783, 0.001
ASASSN-15oh, 337.674988, 39.293175, 0.01662, 0.01558, nan, nan, PanPlus, 34.4456, 0.1746, 0.0118432, 0.0010415, -1.57117, 0.1731, 57255.898, 0.223, 0.0437039, 0.0451034, 3.84, nan, 10.1993, 0.006
ASASSN-15pm, 24.650402, -4.6798, 0.04878, 0.04777, nan, nan, PanPlus, 36.5015, 0.1296, 0.00291435, 0.000110913, -0.0290227, 0.17571, 57278.648, 0.359, -0.0513527, 0.0346953, 0.95, nan, 10.292, 0.097
ASASSN-15pr, 346.664551, -12.572771, 0.03309, 0.03189, nan, nan, PanPlus, 36.0028, 0.1447, 0.00396045, 0.000251495, -0.666944, 0.24897, 57282.988, 0.959, -0.0496273, 0.0444152, 1.63, nan, 9.55707, 0.002
ASASSN-15ti, 46.285774, 37.899986, 0.01732, 0.01671, nan, nan, PanPlus, 34.5457, 0.1612, 0.0125542, 0.00104532, -1.46189, 0.11038, 57364.141, 0.196, -0.0244738, 0.0388959, 2.95, nan, 8.44463, 0.001
ASASSN-15tz, 40.286964, 43.680164, 0.02286, 0.0222, nan, nan, PanPlus, 35.0154, 0.1471, 0.00570821, 0.000523396, -1.50163, 0.15336, 57376.148, 0.177, 0.13044, 0.0425573, -0.09, nan, 10.1999, 0.005
ASASSN-15uw, 38.892963, -6.062942, 0.03081, 0.03004, nan, nan, PanPlus, 35.7056, 0.1346, 0.00419912, 0.000151496, -0.679111, 0.13242, 57393.27, 0.18, 0.0520856, 0.0334197, -0.15, nan, 10.3471, 0.001
ASASSN-16aj, 65.450897, -15.755359, 0.03055, 0.03033, nan, nan, PanPlus, 35.5563, 0.1334, 0.0048899, 0.000219536, -1.75291, 0.15951, 57401.98, 0.432, -0.0130724, 0.0363791, -0.13, nan, 10.9323, 0.006
ASASSN-16bq, 212.860428, 1.285972, 0.0254, 0.02629, nan, nan, PanPlus, 35.2845, 0.1357, 0.00683632, 0.000280384, -1.67551, 0.070483, 57437.867, 0.201, -0.0462615, 0.03353, -0.11, nan, 10.6831, 0.001
ASASSN-16db, 167.357224, 29.5732, 0.03222, 0.03324, nan, nan, PanPlus, 35.9511, 0.1343, 0.00343933, 0.000137469, -1.01468, 0.15396, 57465.34, 0.24, 0.0238408, 0.0362483, 0.15, nan, 10.678, 0.013
ASASSN-16dw, 202.503235, -27.97394, 0.03466, 0.03565, nan, nan, PanPlus, 35.8701, 0.1316, 0.00375299, 0.000166655, -0.219808, 0.14227, 57482.824, 0.342, 0.0640431, 0.034232, -0.21, nan, 10.1423, 0.001
ASASSN-16fs, 221.776672, 11.59492, 0.02949, 0.03019, nan, nan, PanPlus, 35.3782, 0.1372, 0.00623814, 0.000270678, -1.32273, 0.13493, 57542.375, 0.403, -0.021307, 0.0365949, 2.03, nan, 11.2163, 0.002
ASASSN-16hz, 348.939514, -1.339612, 0.02531, 0.02406, nan, nan, PanPlus, 35.0006, 0.1378, 0.00730024, 0.000310743, -0.236876, 0.12125, 57605.363, 0.407, 0.0932182, 0.0335867, 0.85, nan, 9.55271, 0.002
ASASSN-16ip, 36.840691, -23.92868, 0.01701, 0.01632, nan, nan, PanPlus, 34.267, 0.1557, 0.0174117, 0.000623328, -0.858651, 0.107, 57619.297, 0.141, -0.0179131, 0.0330668, -0.13, nan, 9.75333, 0.006
ASASSN-16lg, 267.051117, 17.625559, 0.02117, 0.02093, nan, nan, PanPlus, 34.4582, 0.1494, 0.0147237, 0.000808856, -1.31641, 0.17604, 57674.594, 0.219, -0.0293187, 0.0377119, 5.06, nan, 10.4449, 0.001
ASASSN-17at, 174.64035, 25.397127, 0.02537, 0.02643, nan, nan, PanPlus, 35.3432, 0.1372, 0.00621214, 0.000229883, -1.42385, 0.19634, 57776.816, 0.024, -0.0147388, 0.0337846, -0.18, nan, 10.1022, 0.0
ASASSN-17bs, 268.025543, 21.566021, 0.0204, 0.02013, nan, nan, PanPlus, 34.6431, 0.148, 0.00995848, 0.000573007, -0.997072, 0.17412, 57791.145, 0.354, 0.0742224, 0.0365382, 0.25, nan, 10.0832, 0.012
ASASSN-17co, 272.336456, 18.298349, 0.01826, 0.01791, nan, nan, PanPlus, 34.287, 0.1529, 0.0132526, 0.000866722, -0.547925, 0.15165, 57808.258, 0.189, 0.11523, 0.0373061, 1.41, nan, 10.9028, 0.001
ASASSN-17eb, 234.641769, 13.34778, 0.04924, 0.0497, nan, nan, PanPlus, 36.5444, 0.1326, 0.00177197, 9.12756e-05, -1.50056, 0.1881, 57836.852, 0.581, 0.0526097, 0.0395658, 2.01, nan, 10.8378, 0.0
AT2016aj, 70.602539, -21.724373, 0.06741, 0.06731, nan, nan, PanPlus, 37.3303, 0.1416, 0.00100205, 4.81893e-05, -1.02055, 0.35143, 57442.887, 0.41, 0.0235739, 0.0434902, -0.12, nan, 10.7026, 0.0
AT2016cor, 236.130081, 16.303511, 0.04954, 0.04995, nan, nan, PanPlus, 36.9786, 0.1281, 0.00103045, 4.07215e-05, -0.533135, 0.28862, 57541.758, 0.284, 0.14516, 0.0351596, 2.85, nan, 9.59462, 0.014
AT2016cvw, 341.553314, 10.558845, 0.03894, 0.03767, nan, nan, PanPlus, 36.083, 0.1391, 0.0026936, 0.000162413, -1.81577, 0.18341, 57560.285, 0.414, 0.0310434, 0.0417574, -0.04, nan, 10.8943, 0.001
AT2016cyt, 317.399292, 15.125497, 0.02943, 0.02834, nan, nan, PanPlus, 35.453, 0.1326, 0.0063759, 0.000342511, -1.75984, 0.088154, 57580.512, 0.125, -0.0858998, 0.0336899, 0.36, nan, 10.685, 0.001
AT2016eoa, 5.34608, 22.43544, 0.01927, 0.01811, nan, nan, PanPlus, 34.736, 0.1596, 0.00970427, 0.000512791, -1.56624, 0.16265, 57615.68, 0.178, 0.0196366, 0.0403296, 0.54, nan, 10.2163, 0.013
AT2016gmg, 320.924316, 33.114735, 0.04853, 0.04749, nan, nan, PanPlus, 36.7108, 0.1419, 0.00177438, 0.000144495, -1.81293, 0.27419, 57662.18, 0.244, -0.0304727, 0.0462375, 0.41, nan, 10.9955, 0.001
AT2016gsu, 17.102448, 21.151623, 0.07642, 0.07529, nan, nan, PanPlus, 37.6529, 0.1603, 0.000852699, 4.09527e-05, -1.89709, 0.54533, 57671.184, 0.496, -0.10279, 0.0467957, -0.09, nan, 9.75909, 0.002
AT2016hns, 324.921051, 24.40649, 0.03817, 0.03704, nan, nan, PanPlus, 36.0899, 0.1324, 0.00395212, 0.00019545, -0.984392, 0.17827, 57697.477, 0.206, -0.082736, 0.0350097, -0.21, nan, 10.4701, 0.017
AT2016htm, 38.010895, -26.665947, 0.04331, 0.04265, nan, nan, PanPlus, 36.3003, 0.1262, 0.00328419, 0.000112322, -0.438248, 0.20025, 57702.637, 0.137, -0.0691845, 0.0322506, 0.1, nan, 9.40838, 0.014
AT2016htn, 32.871063, -16.510227, 0.05312, 0.05229, nan, nan, PanPlus, 36.9371, 0.1325, 0.00138356, 5.53186e-05, -0.119054, 0.34827, 57701.293, 0.308, 0.0842606, 0.0370011, 0.81, nan, 10.2648, 0.001
AT2017cfc, 208.162491, -2.002217, 0.02416, 0.02513, nan, nan, PanPlus, 35.1182, 0.1357, 0.00787118, 0.000314396, -0.889751, 0.0959083, 57837.586, 0.12, 0.00319207, 0.0316183, -0.04, nan, 10.4655, 0.0
AT2017ns, 42.293224, 14.600795, 0.02877, 0.02802, nan, nan, PanPlus, 35.3436, 0.1422, 0.00335519, 0.000227696, -0.948364, 0.26389, 57784.297, 0.242, 0.23709, 0.0413429, 0.79, nan, 9.90071, 0.007
AT2017oz, 211.67308, 30.318829, 0.05569, 0.05641, nan, nan, PanPlus, 36.9071, 0.1329, 0.00176034, 6.56819e-05, -0.054049, 0.31833, 57788.0, 0.312, -0.0141417, 0.0366768, -0.02, nan, 9.48953, 0.014
AT2017yk, 146.132462, -12.308159, 0.04644, 0.04764, nan, nan, PanPlus, 36.8267, 0.1494, 0.00117587, 5.62869e-05, -0.600996, 0.55181, 57788.75, 0.463, 0.15821, 0.0421634, 2.99, nan, 10.0803, 0.003
ATLAS16cpu, 227.956146, 46.251003, 0.0185, 0.01883, nan, nan, PanPlus, 34.673, 0.1513, 0.0106442, 0.000416679, -0.90485, 0.16298, 57630.953, 0.354, 0.0428682, 0.0354707, 0.75, nan, 10.0079, 0.012
ATLAS16dpb, 44.391888, 5.978214, 0.02437, 0.02366, nan, nan, PanPlus, 35.0963, 0.1608, 0.00471756, 0.00046997, -2.56756, 0.21866, 57689.41, 0.558, 0.11659, 0.0468326, -0.0, nan, 10.8735, 0.0
ATLAS17ajn, 176.110703, -28.457445, 0.02871, 0.02988, nan, nan, PanPlus, 35.614, 0.144, 0.00552927, 0.000395611, -2.01868, 0.13111, 57776.629, 0.564, -0.102895, 0.0433874, -0.2, nan, 10.6465, 0.013
ATLAS17axb, 205.846909, -19.943651, 0.03165, 0.03264, nan, nan, PanPlus, 35.63, 0.1364, 0.00656982, 0.000428416, -0.122748, 0.14704, 57796.707, 0.228, -0.0853615, 0.03698, -0.03, nan, 9.60754, 0.002
MASTEROTJ15, 229.196793, 28.628616, 0.05644, 0.0569, nan, nan, PanPlus, 37.1206, 0.1392, 0.000953788, 6.59389e-05, -0.480051, 0.30628, 57582.168, 0.885, 0.14899, 0.0500076, 0.54, nan, 10.1696, 0.1
PS15adh, 202.633591, -0.734581, 0.10276, 0.10387, nan, nan, PanPlus, 38.4574, 0.1378, 0.000558111, 2.72159e-05, -0.560286, 0.47187, 57136.637, 0.801, -0.141942, 0.0425038, -0.14, nan, 10.5243, 0.002
PS15asb, 215.084656, -9.300908, 0.04863, 0.04952, nan, nan, PanPlus, 36.5549, 0.1334, 0.00192595, 9.37521e-05, -1.51509, 0.23788, 57194.352, 0.462, 0.0130372, 0.0394455, 1.24, nan, 10.2884, 0.1
PS15bdr, 253.705902, 36.725197, 0.07096, 0.07094, nan, nan, PanPlus, 37.46, 0.1426, 0.000822934, 3.43221e-05, -2.27973, 0.25756, 57215.836, 0.173, -0.00192325, 0.0444228, -0.13, nan, 10.5352, 0.001
PS15bjg, 343.793427, -0.410242, 0.06889, 0.06758, nan, nan, PanPlus, 37.629, 0.1439, 0.00109188, 6.92302e-05, -0.861849, 0.25872, 57239.203, 0.211, -0.13243, 0.0466943, 2.19, nan, 11.2378, 0.001
PS15bzz, 9.42473, 1.762823, 0.08024, 0.07901, nan, nan, PanPlus, 37.6558, 0.122, 0.000829975, 3.05966e-05, -0.892259, 0.18257, 57284.32, 0.074, -0.015283, 0.03203, 1.34, nan, 10.4626, 0.053
PS15cwx, 78.699188, 7.050389, 0.03006, 0.03006, nan, nan, PanPlus, 35.492, 0.1406, 0.00601979, 0.000565619, -1.42104, 0.0873887, 57348.547, 0.323, -0.055255, 0.0412234, 1.58, nan, 10.0401, 0.001
PS16aer, 163.742477, 14.27164, 0.05547, 0.05668, nan, nan, PanPlus, 37.1367, 0.1233, 0.00130617, 5.0114e-05, -0.0380483, 0.21931, 57434.121, 0.157, 0.0407045, 0.034838, 0.84, nan, 10.2711, 0.012
PS16axi, 162.029678, 0.163508, 0.0393, 0.04057, nan, nan, PanPlus, 36.2242, 0.1253, 0.00312479, 0.000132712, -0.722873, 0.12186, 57461.277, 0.06, -0.0193159, 0.0348851, 0.29, nan, 10.1805, 0.001
PS16bby, 215.075165, -22.189016, 0.05343, 0.0543, nan, nan, PanPlus, 36.9078, 0.1321, 0.00151156, 0.000103266, -0.791096, 0.23303, 57466.828, 0.207, 0.0199233, 0.0409032, -0.22, nan, 10.4871, 0.002
PS16bnz, 155.153748, -2.46675, 0.0627, 0.06398, nan, nan, PanPlus, 37.2105, 0.1276, 0.00152943, 6.28546e-05, -1.11106, 0.22128, 57487.504, 0.171, -0.12581, 0.0363143, 0.23, nan, 11.2932, 0.0
PS16el, 162.802246, 19.362543, 0.04781, 0.04896, nan, nan, PanPlus, 36.5473, 0.1304, 0.00211439, 9.19572e-05, -1.31374, 0.14952, 57394.949, 0.2, -0.0309785, 0.0379965, 1.02, nan, 9.98418, 0.001
PS16fa, 154.819275, 4.761707, 0.04611, 0.04734, nan, nan, PanPlus, 36.6991, 0.1243, 0.00192774, 6.75325e-05, -0.653021, 0.11247, 57400.301, 0.218, 0.00420088, 0.0322934, 0.26, nan, 10.2881, 0.013
PS16n, 75.933266, 3.41251, 0.05273, 0.05268, nan, nan, PanPlus, 36.8891, 0.1321, 0.00195429, 0.000112727, -0.309778, 0.19938, 57392.527, 0.21, -0.0491394, 0.0414944, -0.14, nan, 10.0228, 0.038
PS17bii, 171.409393, 7.333603, 0.07339, 0.07467, nan, nan, PanPlus, 37.5631, 0.1498, 0.00104541, 5.82271e-05, -0.895505, 0.37511, 57811.801, 0.39, -0.0815758, 0.0453232, -0.09, nan, 10.167, 0.002
PS17tn, 145.806808, 41.317326, 0.0447, 0.04549, nan, nan, PanPlus, 36.476, 0.1293, 0.00212797, 7.63841e-05, -0.602396, 0.17591, 57785.434, 0.247, 0.0494252, 0.0348384, -0.11, nan, 10.2394, 0.001
PSNJ0107203, 16.834614, 32.399734, 0.01709, 0.01609, nan, nan, PanPlus, 34.0641, 0.1652, 0.0221184, 0.00118507, -1.98514, 0.1958, 57352.043, 0.17, -0.0882018, 0.040205, 0.89, nan, 11.0223, 0.001
PSNJ0153424, 28.426723, 29.936283, 0.02565, 0.02474, nan, nan, PanPlus, 35.2762, 0.1365, 0.00587855, 0.000257081, -0.584281, 0.0907015, 57393.676, 0.102, 0.076956, 0.0332139, -0.01, nan, 10.2733, 0.001
PSNJ0859349, 134.895432, 45.925858, 0.02812, 0.02874, nan, nan, PanPlus, 35.5637, 0.1327, 0.00444356, 0.000160627, -0.869706, 0.13498, 57099.434, 0.22, 0.0694467, 0.033103, -0.2, nan, 10.2177, 0.01
PSNJ2352371, 358.154755, 14.552489, 0.02648, 0.02525, nan, nan, PanPlus, 35.4958, 0.1429, 0.00486486, 0.000222438, -2.03466, 0.14019, 57284.184, 0.446, -0.00793192, 0.0391567, 2.7, nan, 10.5389, 0.005
PTSS-16efw, 263.907501, 8.809032, 0.03557, 0.03542, nan, nan, PanPlus, 36.2971, 0.1382, 0.00366575, 0.00041898, -0.133677, 0.15777, 57509.773, 0.694, -0.098447, 0.0447566, 4.71, nan, 9.96056, 0.006
PTSS17-niq, 215.069412, 15.341661, 0.06828, 0.06909, nan, nan, PanPlus, 37.4038, 0.1342, 0.00113455, 4.42784e-05, -0.59036, 0.25686, 57842.426, 0.17, -0.0322121, 0.0395135, -0.18, nan, 10.6052, 0.001
SN2016ayg, 112.572433, 25.032055, 0.04269, 0.04328, nan, nan, PanPlus, 36.5098, 0.1292, 0.00309994, 0.000133289, -0.256162, 0.16585, 57467.613, 0.148, -0.117473, 0.0347733, 0.55, nan, 8.05522, 0.099
SN2016esh, 241.059784, 16.690243, 0.04457, 0.04488, nan, nan, PanPlus, 36.2496, 0.1381, 0.0033272, 0.000150752, -1.20565, 0.27079, 57613.297, 0.233, -0.10347, 0.0398697, 4.16, nan, 9.49048, 0.007
SN2016hhv, 353.952057, 20.708811, 0.06194, 0.06068, nan, nan, PanPlus, 37.2942, 0.1395, 0.00163468, 9.0107e-05, -0.726461, 0.29799, 57691.836, 0.372, -0.171954, 0.0450542, 0.56, nan, 10.7875, 0.002
SN2017cjv, 152.690201, -3.777521, 0.05953, 0.06079, nan, nan, PanPlus, 37.1509, 0.1405, 0.00150796, 6.17436e-05, -1.27325, 0.30927, 57839.906, 0.613, -0.102823, 0.0402008, -0.22, nan, 10.6078, 0.013
SN2017mf, 214.129425, 39.586353, 0.02561, 0.02618, nan, nan, PanPlus, 35.4254, 0.1368, 0.0070923, 0.000242247, -0.136424, 0.14073, 57779.215, 0.33, -0.023274, 0.032949, 1.75, nan, 10.508, 0.013
