# List from TNS, Searched by ""Discovery Data Source/s"" = ATLAS, from 2017 to 2025, SNe Ia
ID,Name,RA,DEC,Redshift
100282,SN 2022bpb,14:05:14.190,-00:29:11.80,0.072
100291,SN 2022bpk,11:15:43.610,-09:53:33.04,0.072
100301,SN 2022bpu,10:53:23.766,-13:39:08.59,0.073
100313,SN 2022bqg,17:28:40.012,+16:23:59.70,0.027
100333,SN 2022bqy,15:25:40.983,-16:52:01.55,0.03
100376,SN 2022bsp,14:36:22.351,+34:57:47.66,0.0301
100498,SN 2022bxh,09:18:25.305,-18:53:37.36,0.05
100511,SN 2022bxu,08:36:09.282,+10:10:48.82,0.081
100626,SN 2022cbw,03:45:04.449,-53:23:43.72,0.039
100687,SN 2022cee,16:45:11.327,+47:03:26.45,0.051
98544,SN 2022ck,04:42:44.400,-36:22:56.53,0.04
100903,SN 2022cmd,14:42:29.056,+08:32:05.32,0.025
101158,SN 2022cvb,10:01:28.257,+14:00:17.84,0.05269
101197,SN 2022cwo,08:31:53.716,-13:12:30.61,0.058
101217,SN 2022cxh,10:21:42.936,+24:40:06.21,0.059
98450,SN 2022D,10:55:55.549,+00:25:01.21,0.043
98566,SN 2022da,10:40:53.901,-29:02:07.71,0.06
98567,SN 2022db,11:42:34.335,-34:42:51.33,0.05
101326,SN 2022dbf,06:13:02.302,-28:24:43.66,0.085
101338,SN 2022dbr,14:33:47.014,+18:51:46.34,0.076
98569,SN 2022dd,06:18:03.141,-23:37:34.20,0.06
101383,SN 2022ddk,14:07:38.112,-09:24:50.36,0.07
101385,SN 2022ddm,14:46:01.824,-14:42:37.33,0.07
101386,SN 2022ddn,15:21:29.408,+09:53:25.00,0.071
101387,SN 2022ddo,13:35:03.452,+00:35:12.69,0.088
98570,SN 2022de,23:18:13.349,+10:17:32.93,0.036175
101436,SN 2022dfl,08:31:57.358,+03:00:58.74,0.088
101440,SN 2022dfp,08:35:14.948,+30:34:02.44,0.07532
101552,SN 2022djw,10:18:40.854,+10:46:45.96,0.05131
101555,SN 2022djz,12:48:39.777,+04:02:12.05,0.081
101584,SN 2022dlc,13:47:48.602,+23:22:01.09,0.079
101585,SN 2022dld,14:06:16.596,+13:29:30.95,0.13
101592,SN 2022dlk,14:55:29.447,-18:52:13.49,0.07
101597,SN 2022dlp,17:54:31.451,+19:27:17.54,0.094
101613,SN 2022dmf,14:06:58.655,-39:06:13.25,0.03
101731,SN 2022dqo,10:56:58.329,-44:14:43.90,0.06
98586,SN 2022ds,07:30:46.140,+09:38:49.78,0.017679
98451,SN 2022E,11:57:26.125,+12:41:28.62,0.061
102017,SN 2022eaf,09:41:21.585,+28:06:38.23,0.033006
102054,SN 2022eay,03:45:45.101,-66:24:28.22,0.06
102258,SN 2022ehu,20:17:04.020,-47:46:21.25,0.018
102267,SN 2022eia,13:31:39.915,-43:32:15.37,0.067
98604,SN 2022ej,07:42:36.451,+17:11:22.51,0.05
102297,SN 2022eje,08:53:20.080,+57:35:17.81,0.039404
98606,SN 2022el,10:48:15.410,+35:20:07.06,0.08
102385,SN 2022emj,12:12:34.840,+46:35:41.32,0.064
102387,SN 2022eml,10:28:26.131,-34:28:22.63,0.043
102408,SN 2022enc,14:43:15.783,-38:23:54.71,0.04
102430,SN 2022eny,13:47:37.687,-25:16:57.23,0.06
102432,SN 2022eoa,12:29:57.573,+29:05:45.64,0.061
102439,SN 2022eof,10:04:05.898,-13:34:05.46,0.061
102642,SN 2022eqi,11:00:07.814,-07:21:58.65,0.063
103211,SN 2022eqk,15:37:57.920,-03:39:52.28,0.059
103527,SN 2022eqs,14:35:26.151,+08:02:04.40,0.087682
104826,SN 2022erw,10:50:57.780,-02:08:59.28,0.015
104828,SN 2022ery,13:17:10.930,+42:25:07.90,0.074439
104888,SN 2022eug,09:07:29.505,-28:01:28.45,0.035835
104898,SN 2022euq,17:35:28.929,+09:25:37.62,0.026
104943,SN 2022ewf,09:09:20.270,-87:08:28.32,0.02
104944,SN 2022ewg,12:48:09.620,-43:39:39.53,0.009
104959,SN 2022ewv,10:18:27.733,+34:37:29.79,0.0356
104960,SN 2022eww,06:11:49.879,-17:07:35.98,0.06
104961,SN 2022ewx,15:59:21.160,-33:05:09.17,0.042
104963,SN 2022ewz,14:40:57.560,+30:54:13.10,0.0695
104964,SN 2022exa,08:30:25.782,+51:53:25.94,0.0411
104965,SN 2022exb,12:32:43.139,-30:13:35.90,0.06
104966,SN 2022exc,17:15:02.139,+60:12:58.79,0.020123
104971,SN 2022exh,11:05:08.816,+35:17:09.74,0.0481
104977,SN 2022exn,14:43:07.403,-22:40:11.29,0.047213
104978,SN 2022exo,10:34:45.478,-02:21:38.68,0.06
104983,SN 2022ext,08:08:51.974,+14:49:18.43,0.081
104994,SN 2022eyd,07:39:49.612,+49:24:16.76,0.084
105003,SN 2022eym,08:56:03.232,+16:40:52.77,
105017,SN 2022eyy,11:15:22.081,+20:06:38.93,0.11
105018,SN 2022eyz,10:17:41.101,+20:47:54.73,0.114
98452,SN 2022F,11:41:36.305,+09:43:33.98,0.079199
105091,SN 2022fbf,14:58:37.711,+10:34:24.90,0.05
105092,SN 2022fbg,15:23:28.822,+36:16:03.27,0.051871
105114,SN 2022fcc,14:15:54.759,+03:36:14.60,0.025851
105119,SN 2022fch,08:26:46.609,+48:31:43.10,0.061
105125,SN 2022fcn,11:07:01.795,+03:02:15.71,0.06
105160,SN 2022fdv,15:48:31.300,+11:27:25.74,0.072135
105189,SN 2022fey,10:30:55.769,+36:29:17.06,0.105
98627,SN 2022fg,13:14:36.322,+13:30:54.62,0.086
105265,SN 2022fhw,12:35:57.930,+60:02:33.14,0.056
105319,SN 2022fjy,15:20:55.299,+68:20:58.95,
105371,SN 2022fly,13:58:07.687,-04:17:52.21,0.07901
105409,SN 2022fnj,07:32:26.364,+27:16:52.15,0.032759
105410,SN 2022fnk,13:41:50.490,-17:36:15.42,0.056
105420,SN 2022fnu,15:25:46.920,+30:12:07.27,0.064921
105435,SN 2022foj,20:10:59.330,+86:29:34.51,0.058
105472,SN 2022fpq,08:42:29.727,-12:35:36.64,0.063
105475,SN 2022fpt,11:50:55.426,+17:06:14.67,0.05
105481,SN 2022fpz,13:51:34.867,+29:51:06.42,0.081
105521,SN 2022frn,12:59:51.770,+27:56:36.67,0.023
105592,SN 2022fud,14:35:20.229,+33:50:44.65,0.06
105593,SN 2022fue,16:15:35.830,+61:41:52.08,0.088
105594,SN 2022fuf,12:26:11.873,+41:01:06.41,0.05
105615,SN 2022fus,12:01:09.923,+29:17:20.69,0.08027
98453,SN 2022G,11:39:53.103,-14:34:55.88,0.077
106022,SN 2022gjm,13:35:01.045,-08:03:48.49,0.09
98665,SN 2022gs,21:48:43.880,+84:53:54.49,0.035
98455,SN 2022H,09:49:45.282,+06:17:47.72,0.069
106489,SN 2022haz,10:03:15.319,+15:21:32.81,0.077496
98678,SN 2022hf,09:09:16.873,+20:06:47.90,0.08
106728,SN 2022hkc,07:38:37.860,+37:37:53.04,0.013002
106864,SN 2022hpe,21:58:38.610,+08:27:13.43,0.029
98689,SN 2022hq,10:36:48.458,-09:27:30.96,0.06
107005,SN 2022huk,10:14:12.850,-23:41:17.12,0.03
107028,SN 2022hvg,21:14:09.980,+02:37:33.85,0.053
98456,SN 2022I,10:15:53.970,-02:41:36.67,0.053
98700,SN 2022ib,10:31:10.437,+41:15:58.20,0.06
107214,SN 2022ica,14:52:33.661,+11:31:16.71,0.059694
107215,SN 2022icb,11:21:30.783,+12:26:42.73,0.1
98702,SN 2022id,06:53:45.887,+45:32:07.70,0.087
107270,SN 2022ied,12:59:37.270,+05:36:52.63,0.051
107279,SN 2022iem,17:30:51.116,+05:51:58.38,0.066
98706,SN 2022ih,03:22:28.320,+38:26:16.51,0.069
98709,SN 2022ik,08:00:23.777,+56:36:59.62,0.04
98710,SN 2022il,07:05:19.105,+41:32:25.51,0.06
107502,SN 2022ina,16:41:55.187,+61:08:37.07,0.063
107507,SN 2022ine,21:13:47.020,-05:49:03.94,0.049088
98713,SN 2022io,08:24:38.413,+54:40:26.27,0.063219
107629,SN 2022irr,12:56:44.299,-19:30:58.75,0.075
107631,SN 2022irt,12:27:12.574,+00:55:40.05,0.097
98717,SN 2022is,10:16:19.697,+43:04:22.33,0.07
98719,SN 2022iu,06:02:57.346,+48:50:17.29,0.05
107832,SN 2022izg,21:37:18.760,-29:24:34.96,0.051
98729,SN 2022je,14:07:46.316,+40:02:56.98,0.09
108148,SN 2022jlh,19:23:41.245,-55:03:25.15,0.09
108159,SN 2022jls,10:23:54.870,-30:50:31.60,0.064
108182,SN 2022jmp,19:05:28.329,-20:59:11.60,0.05
108184,SN 2022jmr,21:00:14.150,-24:06:52.02,0.04
108262,SN 2022jpr,11:20:02.110,+30:34:53.65,0.0257779993
108443,SN 2022jwl,16:04:46.460,+33:21:21.85,0.06
108489,SN 2022jye,22:48:43.636,+04:20:37.00,0.058
108502,SN 2022jyr,13:20:28.610,+31:21:06.55,0.04639
98760,SN 2022jz,14:29:49.157,+16:51:29.20,0.089
108797,SN 2022kbs,00:49:50.070,-35:20:08.77,0.06
98765,SN 2022kd,01:22:29.536,-19:28:54.01,0.069198
108867,SN 2022kej,10:17:13.188,+06:32:06.00,0.049
109007,SN 2022kjk,14:00:45.570,+31:37:25.72,0.041
109056,SN 2022klg,13:52:43.750,+59:16:42.56,0.03
109057,SN 2022klh,15:21:19.276,+34:17:47.13,0.031492
109064,SN 2022klm,17:33:57.181,+50:33:11.43,0.07
109094,SN 2022kmo,22:01:52.074,-10:04:28.57,0.078
109095,SN 2022kmp,11:50:24.450,+22:42:48.74,0.067
109133,SN 2022kob,18:20:46.800,+40:24:27.54,0.067
109175,SN 2022kpr,16:26:57.750,+51:07:42.95,0.08
109313,SN 2022kuy,16:19:43.182,-00:59:00.45,0.081
109417,SN 2022kyx,23:04:08.940,-06:25:22.69,0.044678
109574,SN 2022lex,22:46:15.030,-07:57:25.24,0.08
109678,SN 2022liu,22:26:16.415,+38:49:40.59,0.057
109907,SN 2022lrn,10:47:55.240,-03:58:01.13,0.054
109955,SN 2022lti,14:08:50.370,+71:11:54.02,0.07
110115,SN 2022lzm,17:25:37.570,+24:21:28.84,0.068
110165,SN 2022mbh,10:04:21.290,+54:38:40.67,0.05
110252,SN 2022meq,00:11:10.308,+02:22:23.29,0.05
110314,SN 2022mha,01:41:11.930,+15:17:29.15,0.066
110318,SN 2022mhe,23:28:06.440,+08:45:44.60,0.02874
110320,SN 2022mhg,16:15:02.046,+50:19:52.70,0.041
110451,SN 2022mme,18:33:36.124,+41:29:22.15,0.08
98828,SN 2022mo,11:36:05.790,+70:11:00.42,0.04
110502,SN 2022moc,23:45:43.968,-24:33:13.54,0.049
110515,SN 2022mon,02:01:57.653,+44:51:21.10,0.0232
98830,SN 2022mq,12:14:32.920,-03:37:59.77,0.076
110689,SN 2022mvb,16:02:09.398,-06:26:04.33,0.03
110690,SN 2022mvc,15:30:12.550,+07:45:55.15,0.035027
110781,SN 2022myp,13:41:45.180,-25:47:36.42,0.02633
98461,SN 2022N,09:51:25.758,-00:02:38.27,0.077
110836,SN 2022nas,13:17:57.222,+17:05:52.86,0.103
98844,SN 2022nb,04:56:14.903,-09:02:05.78,0.088
110875,SN 2022ncf,14:35:22.073,+19:10:10.07,0.105
110946,SN 2022ney,18:07:56.437,+68:58:34.06,0.056
110947,SN 2022nez,14:35:42.843,+62:30:27.83,0.112
110955,SN 2022nfh,16:50:06.737,+40:17:53.01,0.11
110977,SN 2022ngc,00:10:37.353,+28:53:28.32,0.084
110978,SN 2022ngd,01:07:45.210,+14:25:20.16,0.04
110979,SN 2022nge,15:39:24.214,+53:43:56.63,0.12097
111022,SN 2022nhv,14:30:20.140,+41:15:56.74,0.081
111093,SN 2022nko,00:43:45.640,+18:12:11.46,0.08
111095,SN 2022nkq,17:28:20.495,+73:27:19.40,0.056
111161,SN 2022nne,23:31:31.508,-11:05:40.82,0.066
111513,SN 2022oao,13:14:39.450,+21:39:14.58,0.0497
111552,SN 2022ocb,18:08:42.791,+60:12:59.48,0.053
111676,SN 2022ogu,20:04:33.720,-39:07:08.94,0.021
111714,SN 2022oie,12:07:27.690,+57:45:22.50,0.034306
111757,SN 2022ojr,17:43:36.470,+86:28:09.84,0.02364
111787,SN 2022okv,23:19:48.125,+07:06:02.62,0.055
111845,SN 2022omz,02:34:53.410,+36:54:47.70,0.04
111880,SN 2022ooi,01:41:41.246,+01:26:00.95,0.057
111885,SN 2022oon,22:17:24.744,+26:02:26.30,0.088
111886,SN 2022ooo,18:13:56.288,+64:35:03.99,0.08
111888,SN 2022ooq,01:03:34.102,-00:21:18.39,0.056
111902,SN 2022ope,00:03:19.782,+34:32:57.34,0.106
111930,SN 2022oqf,01:57:26.140,+29:00:27.50,0.08
111931,SN 2022oqg,20:34:38.253,+11:26:46.00,0.08
111932,SN 2022oqh,01:37:48.347,+15:38:13.28,0.078
111969,SN 2022orr,15:50:58.260,+68:35:07.84,0.046
112051,SN 2022ouv,16:30:26.960,+13:38:52.30,0.03
98890,SN 2022ov,07:28:08.610,-35:55:01.85,0.035
112072,SN 2022ovq,02:01:59.930,+21:06:23.44,0.030298
112087,SN 2022owe,02:44:48.019,-08:27:08.25,0.03
112111,SN 2022oxb,17:54:07.649,+37:35:35.35,0.07
112139,SN 2022oyd,15:28:07.510,-16:40:16.21,0.04
112176,SN 2022ozo,15:06:05.544,+30:44:29.74,0.091
112183,SN 2022ozu,14:03:17.040,+26:27:58.46,0.055
112184,SN 2022ozv,13:46:06.326,+18:00:31.79,0.072
98464,SN 2022P,08:04:46.579,-03:35:13.89,0.058
112212,SN 2022pau,16:22:25.722,+20:00:06.99,0.1
112316,SN 2022peo,20:13:54.309,-16:56:24.24,0.067
112329,SN 2022pfb,00:43:34.445,-06:54:49.89,0.067
112331,SN 2022pfd,15:39:30.761,+34:51:19.05,0.084925
112358,SN 2022pge,14:30:12.422,-21:44:59.25,0.081
112463,SN 2022pke,14:46:45.906,+46:14:34.92,0.0729
112526,SN 2022pmp,00:47:00.945,-19:40:04.40,0.088
112745,SN 2022puw,15:23:58.790,+69:45:34.02,0.040208
112957,SN 2022qcw,00:00:59.408,-16:57:08.41,0.035
112994,SN 2022qeh,16:09:04.040,+21:48:24.52,0.031
113005,SN 2022qes,19:52:19.325,+08:16:33.44,0.07
113107,SN 2022qio,02:13:11.137,-20:28:15.36,0.104
113115,SN 2022qiw,02:25:19.600,-02:00:05.58,0.07
113126,SN 2022qjh,20:51:30.580,-20:10:13.12,0.037
113179,SN 2022qlh,23:00:53.729,+33:21:04.19,0.061
113212,SN 2022qmo,21:55:35.701,+24:25:16.38,0.07
113292,SN 2022qpp,19:27:51.560,-35:02:41.17,0.018
113338,SN 2022qri,19:44:33.328,+04:26:44.98,0.056
98466,SN 2022R,08:06:32.916,+25:20:37.92,0.09
98955,SN 2022re,08:29:37.790,+70:50:01.54,0.04
113714,SN 2022rfn,19:11:28.980,-17:11:07.58,0.029
113754,SN 2022rgy,20:07:48.370,-29:48:29.05,0.023
113755,SN 2022rgz,20:41:27.673,-12:33:54.46,0.048994
113815,SN 2022rjg,01:45:21.900,-22:19:32.70,0.041085
113831,SN 2022rjw,22:20:51.026,-16:34:01.67,0.06248
113848,SN 2022rkn,00:48:32.447,-07:01:30.43,0.09
113852,SN 2022rkr,19:49:13.275,-31:02:08.55,0.08
113861,SN 2022rla,12:08:23.500,+62:56:17.99,0.040435
113880,SN 2022rlt,13:19:02.015,-23:58:06.76,0.07
113977,SN 2022rpl,00:01:53.149,-36:51:01.15,0.0504
113988,SN 2022rpw,00:01:51.475,-29:33:57.81,0.06
98967,SN 2022rq,10:43:44.345,+37:10:48.12,0.036
114106,SN 2022ruh,02:57:22.177,+10:19:30.52,0.03
114109,SN 2022ruk,03:01:48.450,+36:12:55.98,0.04
98972,SN 2022rv,12:55:42.643,-26:44:24.82,0.058
114169,SN 2022rwq,23:56:31.204,-37:33:59.52,0.071
114190,SN 2022rxl,05:08:04.949,+05:54:23.71,0.077
114203,SN 2022rxy,04:35:40.527,-20:57:42.04,0.069
98977,SN 2022sa,15:17:30.122,+58:21:56.27,0.072
114265,SN 2022sah,02:25:21.860,-76:46:12.25,0.05
114311,SN 2022scb,20:08:18.020,-59:58:44.33,0.07
114446,SN 2022she,20:51:41.640,-52:46:19.06,0.05
114447,SN 2022shf,20:26:01.670,-27:03:10.26,0.07
114493,SN 2022siz,19:47:04.824,-24:05:16.72,0.07
114496,SN 2022sjc,15:48:00.430,+74:35:38.54,0.072
114512,SN 2022sjs,18:04:59.677,+23:54:14.63,0.065
114528,SN 2022ski,00:24:58.382,-18:34:21.96,0.12
114550,SN 2022sld,21:13:40.276,-10:45:56.55,0.11
114721,SN 2022srp,04:53:55.600,-07:57:00.54,0.077
115149,SN 2022tia,00:50:34.440,-48:10:32.34,0.07
115161,SN 2022tim,00:33:37.404,+00:00:01.01,0.12
115170,SN 2022tiv,21:23:57.450,-22:44:07.39,0.03
115171,SN 2022tiw,06:45:50.795,+53:02:03.02,0.046
115172,SN 2022tix,06:58:20.500,+46:21:41.36,0.053
115186,SN 2022tjl,21:41:23.304,-51:27:25.86,0.1
115343,SN 2022tpl,04:33:18.478,-64:09:08.67,0.06
115410,SN 2022trz,06:17:59.660,-74:12:30.02,0.0386
115457,SN 2022ttt,16:28:43.021,+11:27:44.64,0.06
115516,SN 2022tvz,19:55:01.660,-21:05:57.37,0.0233
98469,SN 2022U,05:21:26.900,+00:15:53.16,0.074
115649,SN 2022uax,20:02:39.314,-37:58:12.68,0.03
115650,SN 2022uay,23:51:53.626,-28:23:02.34,0.07
115658,SN 2022ubg,02:50:58.347,+41:03:43.78,0.01
115669,SN 2022ubr,22:21:47.132,+26:43:31.14,0.05
115687,SN 2022ucj,04:30:51.150,-16:18:21.89,0.032
115689,SN 2022ucl,15:52:03.106,-24:12:54.38,0.057
115690,SN 2022ucm,04:28:54.632,-18:28:23.32,0.08
115693,SN 2022ucp,17:17:12.770,+37:27:49.43,0.05
115696,SN 2022ucs,17:51:47.530,+44:54:15.14,0.068
115706,SN 2022udc,04:23:51.146,-10:18:30.19,0.05
115709,SN 2022udf,17:11:01.956,+39:09:49.13,0.07
115710,SN 2022udg,17:02:50.292,+29:56:55.48,0.09
115712,SN 2022udi,17:09:05.600,+52:57:37.12,0.04
115738,SN 2022ueh,01:04:09.460,+20:52:17.03,0.03
115740,SN 2022uej,07:19:57.722,+46:00:59.00,0.032719
115747,SN 2022ueq,20:46:47.773,-52:33:48.26,0.0649
115748,SN 2022uer,03:57:57.980,-41:30:46.77,0.06
115753,SN 2022uew,00:00:53.221,-49:18:57.29,0.07
115763,SN 2022ufg,23:10:26.617,+30:09:14.17,0.069
115812,SN 2022uhd,00:41:29.842,-13:35:13.31,0.053
115813,SN 2022uhe,06:29:20.293,-13:28:50.67,0.043
115842,SN 2022uih,02:05:21.423,-12:23:43.48,0.072
115846,SN 2022uil,02:10:31.387,+18:07:46.42,0.044
115850,SN 2022uip,01:19:03.197,+08:56:43.15,0.08
115852,SN 2022uir,22:01:28.744,-13:23:56.88,
115853,SN 2022uis,01:51:12.915,-03:23:11.82,0.098
116137,SN 2022uti,08:16:26.440,+38:35:51.86,0.067
116143,SN 2022uto,02:42:59.380,+17:12:38.08,0.02945
116459,SN 2022vew,20:41:10.950,-39:57:38.45,0.072
116588,SN 2022vju,05:20:08.680,-43:39:50.19,0.05
116760,SN 2022vqc,00:21:39.504,-31:10:03.97,0.1
116772,SN 2022vqo,00:13:16.790,+27:59:22.54,0.1
116826,SN 2022vsq,23:01:54.049,+43:10:09.80,0.051
117033,SN 2022wam,23:31:08.771,-40:38:58.37,0.089
117148,SN 2022wet,05:19:34.680,-52:24:32.39,0.05
117167,SN 2022wfm,00:57:20.070,+27:05:45.78,0.06
117169,SN 2022wfo,20:34:27.430,-50:00:12.89,0.073
117190,SN 2022wgj,17:13:23.503,+42:53:53.63,0.02473
117192,SN 2022wgl,22:17:46.191,-24:08:24.29,0.09
117193,SN 2022wgm,04:40:58.693,+06:18:40.22,0.09
117218,SN 2022whl,22:38:59.114,-38:05:03.70,0.072
117219,SN 2022whm,01:10:08.665,-41:00:36.53,0.09
117222,SN 2022whp,06:40:02.540,-22:17:43.91,0.054
117244,SN 2022wil,01:29:28.968,-60:26:01.73,0.09
117269,SN 2022wji,02:25:05.215,-63:30:05.82,0.07
117274,SN 2022wjn,03:56:38.357,-39:50:06.65,0.08
117278,SN 2022wjr,00:39:04.821,-38:51:41.34,0.064
117392,SN 2022wnz,22:03:09.754,-09:56:18.31,0.05
117444,SN 2022wpy,04:46:28.030,-04:47:23.60,0.0152
117624,SN 2022wwt,17:48:28.290,-60:34:29.32,0.0198
117681,SN 2022wyt,22:26:06.560,-63:17:34.73,0.04
98472,SN 2022X,04:08:38.787,-05:39:16.92,0.081
117743,SN 2022xbd,06:14:39.260,-31:18:56.84,0.06
117755,SN 2022xbp,07:07:23.660,+10:24:04.54,0.03
117913,SN 2022xhp,07:08:40.494,+03:32:19.04,0.04
117998,SN 2022xkr,03:47:20.910,-46:55:58.66,0.034
118002,SN 2022xkv,23:05:01.221,-21:24:35.46,0.06
118154,SN 2022xqq,22:48:05.766,+11:50:50.37,0.08
118258,SN 2022xuq,06:34:00.440,-62:27:41.91,0.029
118333,SN 2022xxn,01:18:56.598,-12:57:44.91,0.11
118345,SN 2022xxz,22:20:39.938,-16:10:46.16,0.06
118346,SN 2022xya,01:16:03.041,-24:33:58.40,0.06
118394,SN 2022xzm,00:16:57.806,+22:31:28.85,0.017949
118459,SN 2022yau,04:13:24.432,+27:35:35.56,0.07
118460,SN 2022yav,07:33:36.765,+19:00:02.05,0.074
118464,SN 2022yaz,08:27:19.603,-13:24:35.63,0.07
118466,SN 2022ybb,23:30:06.184,+05:40:37.28,0.13
118492,SN 2022ybn,00:26:41.947,-02:32:15.34,0.086
118539,SN 2022ydi,01:08:00.625,+40:14:00.32,0.05
118542,SN 2022ydl,22:40:04.439,-06:38:28.28,0.07
118670,SN 2022yig,05:20:21.521,-20:54:41.49,0.07
118675,SN 2022yil,05:40:35.415,-29:06:48.10,0.059735
118676,SN 2022yim,03:56:10.801,+32:03:28.43,0.062
118687,SN 2022yix,22:10:05.059,-07:15:16.35,0.08
118842,SN 2022you,03:54:33.564,-45:45:42.07,0.06
118988,SN 2022yug,03:03:07.626,-02:46:20.50,0.11
118989,SN 2022yuh,01:40:26.548,-26:03:04.05,0.09
118991,SN 2022yuj,07:50:11.228,+37:26:52.58,0.0764
119067,SN 2022yxh,22:55:15.975,-58:42:10.25,0.0347
99161,SN 2022yy,02:12:09.710,-15:03:48.56,0.05
119301,SN 2022zfx,08:53:18.864,-24:44:50.32,
119344,SN 2022zho,09:21:51.654,+68:41:43.18,0.06
119362,SN 2022zig,10:06:33.246,-11:25:50.83,0.0476
119367,SN 2022zil,08:06:22.892,+01:27:27.68,0.095
119412,SN 2022zke,04:56:21.656,+70:33:37.85,0.073
119413,SN 2022zkf,07:49:47.217,+30:02:37.03,0.058
119589,SN 2022zqu,05:54:54.533,-22:57:47.43,0.052
119643,SN 2022zsw,21:16:34.616,+02:43:48.50,0.042
119657,SN 2022ztk,11:01:39.186,-14:29:15.16,0.013
119677,SN 2022zue,10:37:37.072,-07:16:13.10,0.028823
119692,SN 2022zut,11:40:58.820,+11:28:10.92,0.003309
119693,SN 2022zuu,10:51:40.408,+24:08:51.10,0.0539
119742,SN 2022zwr,21:50:11.592,-43:47:18.73,0.051292
119748,SN 2022zwx,00:16:41.957,+12:37:01.56,0.093
119793,SN 2022zyp,10:48:44.758,-04:07:48.17,0.072
122688,SN 2023A,12:29:56.482,+02:52:58.97,0.07988
142090,SN 2023aael,02:36:30.762,-45:52:51.07,0.11
142134,SN 2023aaga,03:09:36.199,-54:03:00.15,0.0552
142208,SN 2023aait,09:49:24.900,-13:57:17.14,0.048
142250,SN 2023aakj,13:00:29.137,+28:27:19.76,0.024
142252,SN 2023aakl,23:51:54.170,+39:57:32.78,0.055
142261,SN 2023aakt,01:41:56.980,-58:39:06.70,0.063
142296,SN 2023aamc,05:39:36.740,-40:57:20.12,0.061
142299,SN 2023aamf,11:01:58.696,-46:54:20.58,0.05
142423,SN 2023aaqu,00:23:10.430,-52:25:15.42,0.031
123507,SN 2023aau,01:30:45.620,+20:06:28.04,0.0423
142751,SN 2023abdj,12:31:29.900,+19:05:29.00,0.03
142767,SN 2023abdz,04:53:35.937,-76:00:25.04,0.05
142916,SN 2023abjs,03:38:51.894,-34:21:47.82,0.063
143085,SN 2023abqf,09:46:20.130,+03:04:16.46,0.02
143154,SN 2023absw,00:49:00.552,-49:54:52.94,0.08
143155,SN 2023absx,01:20:08.104,+01:08:13.66,0.054
143168,SN 2023abtk,02:00:26.571,+21:09:57.32,0.069
123536,SN 2023abv,05:47:02.438,-43:44:37.03,0.057
143398,SN 2023accg,07:53:11.219,-22:17:40.36,0.024
143479,SN 2023acfg,10:56:37.610,+09:41:26.02,0.058
143498,SN 2023acfz,00:56:09.010,-42:56:30.26,0.079
143499,SN 2023acga,07:07:43.597,+48:20:13.59,0.049
143525,SN 2023acha,16:44:51.811,+52:46:01.43,0.034
123559,SN 2023acs,11:04:27.419,-06:24:56.59,0.047033
123582,SN 2023adp,14:54:36.876,+22:10:45.62,0.063598
123599,SN 2023aeg,14:44:12.438,+15:22:12.71,0.05063
123664,SN 2023agm,12:20:44.120,+47:39:47.99,0.063
123716,SN 2023aim,09:00:05.653,+53:43:16.49,0.091784
123813,SN 2023amb,12:38:37.993,-07:20:59.92,0.11
124030,SN 2023aua,05:58:15.498,-45:09:02.03,0.085
124086,SN 2023avu,11:47:21.554,-07:26:53.74,0.086
124196,SN 2023azu,07:26:33.780,-84:31:13.01,0.0155
124315,SN 2023beg,15:08:25.840,-40:04:25.75,0.05
124321,SN 2023bem,13:10:50.544,-12:27:29.02,0.046
124362,SN 2023bgb,13:11:57.360,-58:32:16.00,0.025
124548,SN 2023bmn,07:59:52.185,+24:27:51.40,0.057256
124550,SN 2023bmp,03:50:38.060,+13:54:34.78,0.032
124553,SN 2023bms,08:31:36.330,-05:34:22.37,0.039
124588,SN 2023bob,04:58:55.380,-19:44:46.28,0.057
124591,SN 2023boe,04:18:12.263,-22:48:51.97,0.0826
124619,SN 2023bpg,12:53:04.896,-15:20:31.37,0.01431
124692,SN 2023bsa,10:59:41.828,+09:31:44.46,0.064
124722,SN 2023btc,08:56:48.530,+14:34:25.70,0.067
124789,SN 2023bvr,12:19:41.389,+39:25:33.02,0.077652
124790,SN 2023bvs,14:52:52.442,+30:24:01.30,0.096
124794,SN 2023bvw,08:10:43.940,+11:17:15.36,0.045
124797,SN 2023bvz,08:00:29.524,+39:25:58.00,0.070823
124801,SN 2023bwd,10:18:40.583,+17:08:00.11,0.055
124803,SN 2023bwf,12:58:36.122,+06:22:48.30,0.083
124888,SN 2023bzm,10:05:09.555,+08:44:26.77,0.05
125123,SN 2023cin,13:06:46.330,-20:45:12.38,0.044
125139,SN 2023cjd,10:49:05.660,-29:22:27.59,0.014
125213,SN 2023clz,10:20:16.573,-06:54:10.96,0.057
125219,SN 2023cmf,15:53:38.150,-19:23:38.28,0.038
125274,SN 2023cnq,17:41:55.908,+63:45:23.51,0.029
125290,SN 2023cog,12:44:00.567,-01:38:12.69,0.048
125295,SN 2023col,11:30:58.513,-01:08:53.70,0.0477
125296,SN 2023com,09:28:29.666,+07:34:13.26,0.0329
125297,SN 2023con,11:14:05.202,+06:42:42.69,0.049986
125421,SN 2023ctf,04:21:44.450,-38:43:24.28,0.0409
125453,SN 2023cul,05:53:47.728,-34:35:52.14,0.0392
125454,SN 2023cum,06:52:26.212,-50:43:15.82,0.0461
